fault_id,pump_id,sample_id,state,AC1,GYR,CTB,CTR,CV1,VRY,PRS,SMG,WTF
10000000001_,3,4,air,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In air_ Aug  9 16_22_48 2023\AC1 Multi - TiltedRotor_WindingDataLV1_3_4_In air_ Aug  9 16_22_48 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In air_ Aug  9 16_22_48 2023\GYR Multi - TiltedRotor_WindingDataLV1_3_4_In air_ Aug  9 16_22_48 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In air_ Aug  9 16_22_48 2023\CTB Multi - TiltedRotor_WindingDataLV1_3_4_In air_ Aug  9 16_22_48 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In air_ Aug  9 16_22_48 2023\CTR Multi - TiltedRotor_WindingDataLV1_3_4_In air_ Aug  9 16_22_48 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In air_ Aug  9 16_22_48 2023\CV1 Multi - TiltedRotor_WindingDataLV1_3_4_In air_ Aug  9 16_22_48 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In air_ Aug  9 16_22_48 2023\VRY Multi - TiltedRotor_WindingDataLV1_3_4_In air_ Aug  9 16_22_48 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In air_ Aug  9 16_22_48 2023\SMG Multi - TiltedRotor_WindingDataLV1_3_4_In air_ Aug  9 16_22_48 2023.csv,
10000000001_,3,4,water,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023\AC1 Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023\GYR Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023\CTB Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023\CTR Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023\CV1 Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023\VRY Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023\PRS Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023\SMG Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023\WTF Multi - TiltedRotor_WindingDataLV1_3_4_In water_ Aug  9 16_14_49 2023.csv
10000000001_,3,5,air,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - TiltedRotor_WindingDataLV1_3_5_In air_ Aug  7 13_53_41 2023\AC1 Multi - TiltedRotor_WindingDataLV1_3_5_In air_ Aug  7 13_53_41 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - TiltedRotor_WindingDataLV1_3_5_In air_ Aug  7 13_53_41 2023\GYR Multi - TiltedRotor_WindingDataLV1_3_5_In air_ Aug  7 13_53_41 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - TiltedRotor_WindingDataLV1_3_5_In air_ Aug  7 13_53_41 2023\CTB Multi - TiltedRotor_WindingDataLV1_3_5_In air_ Aug  7 13_53_41 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - TiltedRotor_WindingDataLV1_3_5_In air_ Aug  7 13_53_41 2023\CTR Multi - TiltedRotor_WindingDataLV1_3_5_In air_ Aug  7 13_53_41 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - TiltedRotor_WindingDataLV1_3_5_In air_ Aug  7 13_53_41 2023\CV1 Multi - TiltedRotor_WindingDataLV1_3_5_In air_ Aug  7 13_53_41 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - TiltedRotor_WindingDataLV1_3_5_In air_ Aug  7 13_53_41 2023\VRY Multi - TiltedRotor_WindingDataLV1_3_5_In air_ Aug  7 13_53_41 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230807\Multi - TiltedRotor_WindingDataLV1_3_5_In air_ Aug  7 13_53_41 2023\SMG Multi - TiltedRotor_WindingDataLV1_3_5_In air_ Aug  7 13_53_41 2023.csv,
10000000001_,3,5,water,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023\AC1 Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023\GYR Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023\CTB Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023\CTR Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023\CV1 Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023\VRY Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023\PRS Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023\SMG Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023\WTF Multi - TiltedRotor_WindingDataLV1_3_5_In water_ Aug  9 16_18_08 2023.csv
10000000010_,1,1,air,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In air_ Aug  5 17_32_01 2023\AC1 Multi - EccentricAirGap_WindingDataLV1_1_1_In air_ Aug  5 17_32_01 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In air_ Aug  5 17_32_01 2023\GYR Multi - EccentricAirGap_WindingDataLV1_1_1_In air_ Aug  5 17_32_01 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In air_ Aug  5 17_32_01 2023\CTB Multi - EccentricAirGap_WindingDataLV1_1_1_In air_ Aug  5 17_32_01 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In air_ Aug  5 17_32_01 2023\CTR Multi - EccentricAirGap_WindingDataLV1_1_1_In air_ Aug  5 17_32_01 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In air_ Aug  5 17_32_01 2023\CV1 Multi - EccentricAirGap_WindingDataLV1_1_1_In air_ Aug  5 17_32_01 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In air_ Aug  5 17_32_01 2023\VRY Multi - EccentricAirGap_WindingDataLV1_1_1_In air_ Aug  5 17_32_01 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In air_ Aug  5 17_32_01 2023\SMG Multi - EccentricAirGap_WindingDataLV1_1_1_In air_ Aug  5 17_32_01 2023.csv,
10000000010_,1,1,water,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023\AC1 Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023\GYR Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023\CTB Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023\CTR Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023\CV1 Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023\VRY Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023\PRS Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023\SMG Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023\WTF Multi - EccentricAirGap_WindingDataLV1_1_1_In water_ Aug  5 17_29_10 2023.csv
10000000010_,1,2,air,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In air_ Aug  5 17_36_01 2023\AC1 Multi - EccentricAirGap_WindingDataLV1_1_2_In air_ Aug  5 17_36_01 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In air_ Aug  5 17_36_01 2023\GYR Multi - EccentricAirGap_WindingDataLV1_1_2_In air_ Aug  5 17_36_01 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In air_ Aug  5 17_36_01 2023\CTB Multi - EccentricAirGap_WindingDataLV1_1_2_In air_ Aug  5 17_36_01 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In air_ Aug  5 17_36_01 2023\CTR Multi - EccentricAirGap_WindingDataLV1_1_2_In air_ Aug  5 17_36_01 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In air_ Aug  5 17_36_01 2023\CV1 Multi - EccentricAirGap_WindingDataLV1_1_2_In air_ Aug  5 17_36_01 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In air_ Aug  5 17_36_01 2023\VRY Multi - EccentricAirGap_WindingDataLV1_1_2_In air_ Aug  5 17_36_01 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In air_ Aug  5 17_36_01 2023\SMG Multi - EccentricAirGap_WindingDataLV1_1_2_In air_ Aug  5 17_36_01 2023.csv,
10000000010_,1,2,water,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023\AC1 Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023\GYR Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023\CTB Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023\CTR Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023\CV1 Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023\VRY Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023\PRS Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023\SMG Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023\WTF Multi - EccentricAirGap_WindingDataLV1_1_2_In water_ Aug  5 17_33_16 2023.csv
10000000010_,1,3,air,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In air_ Aug  5 17_40_18 2023\AC1 Multi - EccentricAirGap_WindingDataLV1_1_3_In air_ Aug  5 17_40_18 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In air_ Aug  5 17_40_18 2023\GYR Multi - EccentricAirGap_WindingDataLV1_1_3_In air_ Aug  5 17_40_18 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In air_ Aug  5 17_40_18 2023\CTB Multi - EccentricAirGap_WindingDataLV1_1_3_In air_ Aug  5 17_40_18 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In air_ Aug  5 17_40_18 2023\CTR Multi - EccentricAirGap_WindingDataLV1_1_3_In air_ Aug  5 17_40_18 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In air_ Aug  5 17_40_18 2023\CV1 Multi - EccentricAirGap_WindingDataLV1_1_3_In air_ Aug  5 17_40_18 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In air_ Aug  5 17_40_18 2023\VRY Multi - EccentricAirGap_WindingDataLV1_1_3_In air_ Aug  5 17_40_18 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In air_ Aug  5 17_40_18 2023\SMG Multi - EccentricAirGap_WindingDataLV1_1_3_In air_ Aug  5 17_40_18 2023.csv,
10000000010_,1,3,water,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023\AC1 Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023\GYR Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023\CTB Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023\CTR Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023\CV1 Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023\VRY Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023\PRS Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023\SMG Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023\WTF Multi - EccentricAirGap_WindingDataLV1_1_3_In water_ Aug  5 17_37_20 2023.csv
10000000010_,1,4,air,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV1_1_4_In air_ Aug  9 18_17_49 2023\AC1 Multi - EccentricAirGap_WindingDataLV1_1_4_In air_ Aug  9 18_17_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV1_1_4_In air_ Aug  9 18_17_49 2023\GYR Multi - EccentricAirGap_WindingDataLV1_1_4_In air_ Aug  9 18_17_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV1_1_4_In air_ Aug  9 18_17_49 2023\CTB Multi - EccentricAirGap_WindingDataLV1_1_4_In air_ Aug  9 18_17_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV1_1_4_In air_ Aug  9 18_17_49 2023\CTR Multi - EccentricAirGap_WindingDataLV1_1_4_In air_ Aug  9 18_17_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV1_1_4_In air_ Aug  9 18_17_49 2023\CV1 Multi - EccentricAirGap_WindingDataLV1_1_4_In air_ Aug  9 18_17_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV1_1_4_In air_ Aug  9 18_17_49 2023\VRY Multi - EccentricAirGap_WindingDataLV1_1_4_In air_ Aug  9 18_17_49 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230809\Multi - EccentricAirGap_WindingDataLV1_1_4_In air_ Aug  9 18_17_49 2023\SMG Multi - EccentricAirGap_WindingDataLV1_1_4_In air_ Aug  9 18_17_49 2023.csv,
10000000010_,1,4,water,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023\AC1 Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023\GYR Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023\CTB Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023\CTR Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023\CV1 Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023\VRY Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023\PRS Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023\SMG Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023\WTF Multi - EccentricAirGap_WindingDataLV1_1_4_In water_ Aug  5 17_41_30 2023.csv
10000000010_,1,5,air,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In air_ Aug  5 17_50_10 2023\AC1 Multi - EccentricAirGap_WindingDataLV1_1_5_In air_ Aug  5 17_50_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In air_ Aug  5 17_50_10 2023\GYR Multi - EccentricAirGap_WindingDataLV1_1_5_In air_ Aug  5 17_50_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In air_ Aug  5 17_50_10 2023\CTB Multi - EccentricAirGap_WindingDataLV1_1_5_In air_ Aug  5 17_50_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In air_ Aug  5 17_50_10 2023\CTR Multi - EccentricAirGap_WindingDataLV1_1_5_In air_ Aug  5 17_50_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In air_ Aug  5 17_50_10 2023\CV1 Multi - EccentricAirGap_WindingDataLV1_1_5_In air_ Aug  5 17_50_10 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In air_ Aug  5 17_50_10 2023\VRY Multi - EccentricAirGap_WindingDataLV1_1_5_In air_ Aug  5 17_50_10 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In air_ Aug  5 17_50_10 2023\SMG Multi - EccentricAirGap_WindingDataLV1_1_5_In air_ Aug  5 17_50_10 2023.csv,
10000000010_,1,5,water,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023\AC1 Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023\GYR Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023\CTB Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023\CTR Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023\CV1 Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023\VRY Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023\PRS Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023\SMG Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230805\Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023\WTF Multi - EccentricAirGap_WindingDataLV1_1_5_In water_ Aug  5 17_45_39 2023.csv
