0,1,2,3,4,key
2197,14697,28547,41147,57997,00100000000_2_3_PRS
42945,287284,558010,804303,1133671,00100000000_2_3_AC1
2197,14697,28547,41147,57997,00100000000_2_3_WTF
59310,396757,770647,1110793,1565671,00100000000_2_3_CV1
46746,312708,607393,875483,1233999,00100000000_2_3_GYR
106534,712665,1384258,1995238,2812303,00100000000_2_3_CTR
107385,718361,1395321,2011184,2834778,00100000000_2_3_CTB
59909,400763,778430,1122011,1581482,00100000000_2_3_VRY
155310,734104,1439221,2038686,2610589,00100000000_2_4_SMG
3381,15981,31331,44381,56832,00100000000_2_4_PRS
66104,312454,612571,867719,1111136,00100000000_2_4_AC1
3381,15981,31331,44381,56832,00100000000_2_4_WTF
91295,431523,846008,1198387,1534565,00100000000_2_4_CV1
71954,340104,666778,944505,1209462,00100000000_2_4_GYR
163948,774933,1519269,2152075,2755786,00100000000_2_4_CTR
165278,781221,1531595,2169535,2778145,00100000000_2_4_CTB
92206,435830,854451,1210347,1549880,00100000000_2_4_VRY
30487,592889,1214976,1857722,2523423,00100000000_2_5_SMG
680,12930,26480,40480,54980,00100000000_2_5_PRS
13294,252770,517660,791346,1074808,00100000000_2_5_AC1
680,12930,26480,40480,54980,00100000000_2_5_WTF
17915,348400,713958,1091655,1482842,00100000000_2_5_CV1
14470,275140,563472,861380,1169928,00100000000_2_5_GYR
32974,626978,1284020,1962882,2665990,00100000000_2_5_CTR
32450,631082,1293243,1977393,2685978,00100000000_2_5_CTB
18114,352262,721872,1103756,1499279,00100000000_2_5_VRY
68834,663890,1378416,1888464,2534065,00100000000_3_1_SMG
1498,14448,29998,41098,55148,00100000000_3_1_PRS
29314,282728,587020,804231,1079170,00100000000_3_1_AC1
1498,14448,29998,41098,55148,00100000000_3_1_WTF
40023,389735,809660,1109413,1488831,00100000000_3_1_CV1
31869,307372,638188,874333,1173237,00100000000_3_1_GYR
72703,701204,1455890,1994605,2676492,00100000000_3_1_CTR
73236,706348,1466571,2009238,2696128,00100000000_3_1_CTB
40875,394233,818536,1121414,1504786,00100000000_3_1_VRY
64917,914252,1458286,1947228,2576195,00100000000_3_2_SMG
1414,19914,31764,42414,56114,00100000000_3_2_PRS
27649,389386,621094,829337,1097218,00100000000_3_2_AC1
1414,19914,31764,42414,56114,00100000000_3_2_WTF
38160,537419,857214,1144625,1514347,00100000000_3_2_CV1
30092,423798,675983,902630,1194185,00100000000_3_2_GYR
68565,965627,1540232,2056649,2720960,00100000000_3_2_CTR
69106,973249,1552390,2072883,2742437,00100000000_3_2_CTB
38566,543138,866337,1156807,1530463,00100000000_3_2_VRY
22095,614663,1243979,1795205,2396960,00100000000_3_3_SMG
481,13381,27082,39081,52182,00100000000_3_3_PRS
9405,261616,529468,764084,1020205,00100000000_3_3_AC1
482,13383,27085,39086,52187,00100000000_3_3_WTF
12984,361196,731001,1054919,1408529,00100000000_3_3_CV1
10233,284672,576131,831423,1110116,00100000000_3_3_GYR
23329,648990,1313451,1895460,2530821,00100000000_3_3_CTR
23506,653900,1323388,1909801,2549968,00100000000_3_3_CTB
13122,365039,738780,1066144,1423517,00100000000_3_3_VRY
19803,683715,1317763,1855325,2468697,00100000000_3_4_SMG
431,14881,28681,40382,53731,00100000000_3_4_PRS
8432,291104,561061,789937,1051091,00100000000_3_4_AC1
431,14870,28659,40350,53690,00100000000_3_4_WTF
11643,401990,774779,1090838,1451470,00100000000_3_4_CV1
9176,316794,610576,859651,1143852,00100000000_3_4_GYR
20904,721740,1391051,1958510,2605995,00100000000_3_4_CTR
21067,727365,1401891,1973772,2626303,00100000000_3_4_CTB
11762,406094,782687,1101973,1466287,00100000000_3_4_VRY
71835,604626,1167270,1789625,2405089,00100000000_3_5_SMG
1564,13164,25414,38964,52364,00100000000_3_5_PRS
30585,257430,496986,761964,1024009,00100000000_3_5_AC1
1564,13164,25414,38964,52364,00100000000_3_5_WTF
42204,355221,685777,1051413,1413001,00100000000_3_5_CV1
33292,280212,540969,829397,1114633,00100000000_3_5_GYR
75822,638184,1232058,1888954,2538579,00100000000_3_5_CTR
76438,643365,1242059,1904289,2559187,00100000000_3_5_CTB
42667,359119,693302,1062951,1428507,00100000000_3_5_VRY
23598,558455,1118562,1674078,2289278,00010000000_1_2_SMG
514,12164,24364,36464,49864,00010000000_1_2_PRS
10057,237981,476666,713394,975556,00010000000_1_2_AC1
514,12164,24364,36464,49864,00010000000_1_2_WTF
13876,328378,657727,984377,1346121,00010000000_1_2_CV1
10939,258869,518504,776011,1061184,00010000000_1_2_GYR
24930,589965,1181675,1768536,2418447,00010000000_1_2_CTR
25121,594492,1190743,1782106,2437005,00010000000_1_2_CTB
14021,331803,664588,994645,1360163,00010000000_1_2_VRY
72696,698035,1300383,1879741,2438407,00010000000_1_3_SMG
1581,15181,28281,40881,53031,00010000000_1_3_PRS
31018,297832,554837,802033,1040401,00010000000_1_3_AC1
1581,15180,28278,40877,53026,00010000000_1_3_WTF
42691,409919,763647,1103873,1431949,00010000000_1_3_CV1
33680,323396,602461,870874,1129702,00010000000_1_3_GYR
76714,736620,1372264,1983647,2573195,00010000000_1_3_CTR
77295,742191,1382643,1998650,2592656,00010000000_1_3_CTB
43141,414238,771692,1115502,1447034,00010000000_1_3_VRY
37392,586320,1188074,1723221,2354833,00010000000_1_4_SMG
814,12764,25865,37514,51264,00010000000_1_4_PRS
15643,249879,506656,735012,1004530,00010000000_1_4_AC1
814,12764,25865,37514,51264,00010000000_1_4_WTF
21533,343961,697418,1011752,1382747,00010000000_1_4_CV1
17299,271247,549633,797206,1089405,00010000000_1_4_GYR
39450,618585,1253454,1818050,2484420,00010000000_1_4_CTR
39775,623682,1263782,1833030,2504890,00010000000_1_4_CTB
21769,347735,705069,1022852,1397917,00010000000_1_4_VRY
88691,646739,1223159,1654900,2330069,00010000000_1_5_SMG
1931,14082,26631,36031,50731,00010000000_1_5_PRS
37459,273151,516602,698948,984106,00010000000_1_5_AC1
1931,14082,26631,36031,50731,00010000000_1_5_WTF
52124,380087,718847,972579,1369374,00010000000_1_5_CV1
41122,299864,567123,767302,1080347,00010000000_1_5_GYR
93624,682713,1291195,1746951,2459675,00010000000_1_5_CTR
94364,688105,1301393,1760748,2479101,00010000000_1_5_CTB
52667,384048,726339,982716,1383647,00010000000_1_5_VRY
35888,584994,1143290,1710776,2356378,00010000000_2_2_SMG
781,12731,24881,37231,51281,00010000000_2_2_PRS
15306,249488,487590,729612,1004948,00010000000_2_2_AC1
781,12731,24881,37231,51281,00010000000_2_2_WTF
21089,343761,671833,1005306,1384682,00010000000_2_2_CV1
16596,270517,528687,791108,1089651,00010000000_2_2_GYR
37854,617052,1205944,1804529,2485510,00010000000_2_2_CTR
38179,622337,1216273,1819985,2506799,00010000000_2_2_CTB
21297,347155,678466,1015232,1398353,00010000000_2_2_VRY
33429,627908,1190377,1665961,2200992,00010000000_2_3_SMG
731,13731,26032,36431,48131,00010000000_2_3_PRS
14165,266070,504410,705933,932647,00010000000_2_3_AC1
731,13731,26032,36431,48131,00010000000_2_3_WTF
19745,370882,703112,984021,1300044,00010000000_2_3_CV1
15240,286265,542695,759515,1003436,00010000000_2_3_GYR
35423,665373,1261403,1765364,2332319,00010000000_2_3_CTR
35727,671077,1272216,1780497,2352312,00010000000_2_3_CTB
19921,374177,709358,992763,1311593,00010000000_2_3_VRY
45029,595831,1130569,1722682,2245945,00010000000_2_4_SMG
981,12981,24631,37531,48932,00010000000_2_4_PRS
19197,254021,481995,734431,957513,00010000000_2_4_AC1
981,12981,24631,37531,48932,00010000000_2_4_WTF
26466,350205,664501,1012519,1320071,00010000000_2_4_CV1
20887,276378,524417,799069,1041786,00010000000_2_4_GYR
47559,629308,1194090,1819470,2372132,00010000000_2_4_CTR
47950,634487,1203918,1834446,2391656,00010000000_2_4_CTB
26757,354049,671796,1023635,1334563,00010000000_2_4_VRY
90223,595540,1204218,1727910,2292947,00010000000_2_5_SMG
1964,12964,26214,37614,49914,00010000000_2_5_PRS
38418,253586,512766,735758,976356,00010000000_2_5_AC1
1964,12964,26214,37614,49914,00010000000_2_5_WTF
52908,349231,706167,1013266,1344610,00010000000_2_5_CV1
41805,275942,557970,800622,1062429,00010000000_2_5_GYR
95225,628563,1270992,1823723,2420091,00010000000_2_5_CTR
95951,633351,1280673,1837615,2438525,00010000000_2_5_CTB
53570,353600,715001,1025942,1361430,00010000000_2_5_VRY
28183,556025,1088457,1632364,2222170,00010000000_3_1_SMG
614,12114,23714,35564,48414,00010000000_3_1_PRS
12008,236904,463755,695496,946793,00010000000_3_1_AC1
615,12116,23717,35569,48420,00010000000_3_1_WTF
16196,327118,640742,961127,1308547,00010000000_3_1_CV1
13074,257929,504915,757222,1030822,00010000000_3_1_GYR
29767,587279,1149640,1724120,2347080,00010000000_3_1_CTR
30011,592103,1159083,1738282,2366359,00010000000_3_1_CTB
16344,330091,646567,969864,1320443,00010000000_3_1_VRY
39643,649886,1143127,1661604,2219081,00010000000_3_2_SMG
864,14164,24914,36215,48364,00010000000_3_2_PRS
16873,276599,486527,707196,944465,00010000000_3_2_AC1
864,14164,24914,36215,48364,00010000000_3_2_WTF
23324,382357,672552,977595,1305583,00010000000_3_2_CV1
18401,301652,530595,771252,1030011,00010000000_3_2_GYR
41877,686501,1207532,1755220,2344106,00010000000_3_2_CTR
42216,692060,1217311,1769434,2363089,00010000000_3_2_CTB
23567,386341,679560,987782,1319188,00010000000_3_2_VRY
61842,573745,1129263,1696259,2270141,00010000000_3_3_SMG
1347,12497,24598,36947,49447,00010000000_3_3_PRS
26390,244835,481891,723845,968738,00010000000_3_3_AC1
1347,12497,24598,36947,49447,00010000000_3_3_WTF
36411,337800,664869,998695,1336576,00010000000_3_3_CV1
28667,265958,523467,786297,1052319,00010000000_3_3_GYR
65295,605778,1192312,1790964,2396887,00010000000_3_3_CTR
65839,610829,1202252,1805896,2416870,00010000000_3_3_CTB
36742,340871,670914,1007775,1348728,00010000000_3_3_VRY
32769,537604,1088333,1627589,2279286,00010000000_3_4_SMG
714,11714,23714,35464,49665,00010000000_3_4_PRS
14001,229688,464984,695377,973810,00010000000_3_4_AC1
714,11714,23714,35464,49665,00010000000_3_4_WTF
18839,315713,639576,956691,1339928,00010000000_3_4_CV1
15205,249446,504981,755193,1057576,00010000000_3_4_GYR
34619,567956,1149779,1719480,2407970,00010000000_3_4_CTR
34887,572352,1158678,1732789,2426608,00010000000_3_4_CTB
19473,319476,646751,967208,1354483,00010000000_3_4_VRY
45770,593812,1114337,1669259,2231059,00010000000_3_5_SMG
998,12948,24298,36398,48648,00010000000_3_5_PRS
19504,253032,474836,711296,950688,00010000000_3_5_AC1
998,12947,24296,36394,48643,00010000000_3_5_WTF
26890,348865,654673,980690,1310747,00010000000_3_5_CV1
21252,275721,517414,775077,1035935,00010000000_3_5_GYR
48377,627640,1177818,1764352,2358156,00010000000_3_5_CTR
48728,632194,1186364,1777153,2375267,00010000000_3_5_CTB
27216,353088,662598,992560,1326613,00010000000_3_5_VRY
40428,593385,1217469,1708476,2240782,00001000000_1_1_SMG
881,12931,26531,37231,48831,00001000000_1_1_PRS
17232,252913,518909,728186,955066,00001000000_1_1_AC1
881,12931,26531,37231,48831,00001000000_1_1_WTF
23755,348656,715350,1003852,1316620,00001000000_1_1_CV1
18763,275393,565033,792911,1039957,00001000000_1_1_GYR
42711,626887,1286206,1804935,2367295,00001000000_1_1_CTR
43036,631661,1296002,1818682,2385325,00001000000_1_1_CTB
24031,352709,723666,1015522,1331926,00001000000_1_1_VRY
139006,684754,1260312,1778544,2324292,00001000000_1_2_SMG
3031,14932,27481,38781,50681,00001000000_1_2_PRS
59269,291960,537363,758322,991014,00001000000_1_2_AC1
3031,14932,27481,38781,50681,00001000000_1_2_WTF
81362,402486,741151,1046084,1367209,00001000000_1_2_CV1
64537,317911,585126,825726,1079101,00001000000_1_2_GYR
146907,723676,1331949,1879638,2456407,00001000000_1_2_CTR
148079,729448,1342572,1894628,2475997,00001000000_1_2_CTB
82674,407259,749573,1057792,1382376,00001000000_1_2_VRY
31939,590976,1111064,1670101,2293290,00001000000_1_3_SMG
697,12897,24247,36447,50047,00001000000_1_3_PRS
13621,252037,473842,712257,978032,00001000000_1_3_AC1
697,12897,24247,36447,50047,00001000000_1_3_WTF
18802,347904,654076,983177,1350044,00001000000_1_3_CV1
14850,274767,516575,776493,1066236,00001000000_1_3_GYR
33787,625168,1175346,1766727,2425971,00001000000_1_3_CTR
34048,630000,1184431,1780383,2444723,00001000000_1_3_CTB
19010,351739,661287,994017,1364929,00001000000_1_3_VRY
92501,664316,1201685,1766610,2317758,00001000000_1_4_SMG
2014,14464,26165,38464,50464,00001000000_1_4_PRS
39389,282875,511693,752246,986932,00001000000_1_4_AC1
2014,14464,26165,38464,50464,00001000000_1_4_WTF
54343,390273,705967,1037849,1361638,00001000000_1_4_CV1
42848,307720,556636,818317,1073615,00001000000_1_4_GYR
97576,700764,1267615,1863535,2444921,00001000000_1_4_CTR
98391,706616,1278201,1879097,2465338,00001000000_1_4_CTB
54928,394478,713572,1049031,1376307,00001000000_1_4_VRY
104022,648478,1220502,1751174,2327793,00001000000_1_5_SMG
2264,14115,26564,38114,50664,00001000000_1_5_PRS
44294,276131,519706,745673,991205,00001000000_1_5_AC1
2264,14115,26564,38114,50664,00001000000_1_5_WTF
61104,380923,716935,1028658,1367369,00001000000_1_5_CV1
48249,300789,566116,812262,1079720,00001000000_1_5_GYR
109795,684471,1288245,1848372,2456995,00001000000_1_5_CTR
110645,689767,1298211,1862672,2476004,00001000000_1_5_CTB
61776,385117,724829,1039984,1382425,00001000000_1_5_VRY
81009,648164,1169395,1748030,2429993,00001000000_2_1_SMG
1764,14114,25464,38064,52914,00001000000_2_1_PRS
34441,275560,497156,743156,1033085,00001000000_2_1_AC1
1764,14114,25464,38064,52914,00001000000_2_1_WTF
47601,380862,687138,1027145,1427867,00001000000_2_1_CV1
37539,300352,541884,810016,1126030,00001000000_2_1_GYR
85513,684195,1234401,1845203,2565076,00001000000_2_1_CTR
86189,689608,1244168,1859802,2585370,00001000000_2_1_CTB
48073,384638,693950,1037327,1442022,00001000000_2_1_VRY
69538,634476,1210896,1725311,2285655,00001000000_2_2_SMG
1514,13814,26364,37564,49764,00001000000_2_2_PRS
29681,270813,516845,736412,975583,00001000000_2_2_AC1
1514,13814,26364,37564,49764,00001000000_2_2_WTF
40853,372743,711379,1013588,1342780,00001000000_2_2_CV1
32217,293945,560993,799315,1058916,00001000000_2_2_GYR
73401,669718,1278155,1821143,2412611,00001000000_2_2_CTR
73978,674985,1288207,1835465,2431585,00001000000_2_2_CTB
41251,376381,718322,1023480,1355885,00001000000_2_2_VRY
92514,708048,1284536,1794419,2338753,00001000000_2_3_SMG
2014,15414,27964,39064,50915,00001000000_2_3_PRS
39508,302366,548550,766291,998744,00001000000_2_3_AC1
2014,15414,27964,39064,50915,00001000000_2_3_WTF
54405,416380,755395,1055240,1375345,00001000000_2_3_CV1
42909,328394,595771,832255,1084718,00001000000_2_3_GYR
97641,747283,1355716,1893853,2468350,00001000000_2_3_CTR
98433,753349,1366721,1909225,2488385,00001000000_2_3_CTB
54861,419873,761730,1064091,1386880,00001000000_2_3_VRY
90195,652765,1263556,1743462,2250923,00001000000_2_4_SMG
1964,14214,27514,37965,49014,00001000000_2_4_PRS
38479,278483,539058,743795,960288,00001000000_2_4_AC1
1964,14214,27514,37965,49014,00001000000_2_4_WTF
53048,383919,743150,1025404,1323863,00001000000_2_4_CV1
41792,302457,585464,807827,1042957,00001000000_2_4_GYR
95205,689024,1333742,1840305,2375954,00001000000_2_4_CTR
95954,694442,1344229,1854776,2394637,00001000000_2_4_CTB
53572,387710,750489,1035530,1336936,00001000000_2_4_VRY
35867,639769,1174784,1705208,2313702,00001000000_2_5_SMG
781,13931,25581,37131,50381,00001000000_2_5_PRS
15319,273240,501741,728281,988163,00001000000_2_5_AC1
781,13931,25581,37131,50381,00001000000_2_5_WTF
21069,375807,690081,1001657,1359092,00001000000_2_5_CV1
16617,296397,544264,790002,1071910,00001000000_2_5_GYR
37855,675221,1239885,1799701,2441914,00001000000_2_5_CTR
38157,680616,1249790,1814079,2461423,00001000000_2_5_CTB
21277,379521,696900,1011555,1372523,00001000000_2_5_VRY
50432,624555,1182603,1726872,2248176,00001000000_3_1_SMG
1098,13598,25748,37598,48948,00001000000_3_1_PRS
21470,265889,503464,735172,957104,00001000000_3_1_AC1
1098,13598,25748,37598,48948,00001000000_3_1_WTF
29639,367053,695019,1014887,1321259,00001000000_3_1_CV1
23359,289276,547747,799837,1041290,00001000000_3_1_GYR
53219,659080,1247977,1822332,2372454,00001000000_3_1_CTR
53638,664263,1257790,1836662,2391109,00001000000_3_1_CTB
29935,370723,701969,1025036,1334472,00001000000_3_1_VRY
100908,633695,1203226,1729123,2319323,00001000000_3_2_SMG
2197,13797,26197,37647,50497,00001000000_3_2_PRS
42949,269714,512119,735952,987153,00001000000_3_2_AC1
2197,13797,26197,37647,50497,00001000000_3_2_WTF
59290,372331,706962,1015956,1362731,00001000000_3_2_CV1
46773,293727,557712,801473,1075038,00001000000_3_2_GYR
106488,668733,1269754,1824729,2447561,00001000000_3_2_CTR
107272,673657,1279102,1838163,2465581,00001000000_3_2_CTB
59883,376057,714037,1026122,1376367,00001000000_3_2_VRY
28205,595506,1162808,1725515,2269849,00001000000_3_3_SMG
614,12964,25314,37564,49414,00001000000_3_3_PRS
12002,253398,494794,734236,965859,00001000000_3_3_AC1
614,12964,25314,37564,49414,00001000000_3_3_WTF
16562,349676,682791,1013208,1332836,00001000000_3_3_CV1
13070,275958,538846,799605,1051849,00001000000_3_3_GYR
29760,628352,1226943,1820688,2395045,00001000000_3_3_CTR
29987,633133,1236279,1834541,2413268,00001000000_3_3_CTB
16732,353263,689795,1023601,1346508,00001000000_3_3_VRY
88713,646898,1195894,1758673,2309967,00001000000_3_4_SMG
1931,14081,26031,38281,50281,00001000000_3_4_PRS
37749,275266,508873,748345,982930,00001000000_3_4_AC1
1932,14083,26035,38286,50288,00001000000_3_4_WTF
52098,379902,702310,1032811,1356568,00001000000_3_4_CV1
41125,299884,554383,815271,1070835,00001000000_3_4_GYR
93617,682662,1262011,1855904,2437676,00001000000_3_4_CTR
94296,687609,1271156,1869352,2455341,00001000000_3_4_CTB
52639,383846,709601,1043534,1370652,00001000000_3_4_VRY
71843,652925,1169698,1723219,2295113,00001000000_3_5_SMG
1564,14214,25464,37514,49964,00001000000_3_5_PRS
30552,277660,497421,732808,976010,00001000000_3_5_AC1
1564,14214,25464,37514,49964,00001000000_3_5_WTF
42207,383582,687177,1012360,1348338,00001000000_3_5_CV1
33272,302381,541706,798051,1062904,00001000000_3_5_GYR
75824,689105,1234512,1818704,2422288,00001000000_3_5_CTR
76336,693755,1242843,1830977,2438634,00001000000_3_5_CTB
42624,387374,693970,1022368,1361667,00001000000_3_5_VRY
97889,662893,1260052,1795199,2305081,00002000000_1_1_SMG
2131,14431,27432,39081,50181,00002000000_1_1_PRS
41684,282281,536571,764454,981578,00002000000_1_1_AC1
2131,14431,27432,39081,50181,00002000000_1_1_WTF
57472,389196,739799,1053992,1353353,00002000000_1_1_CV1
45379,307299,584125,832203,1068570,00002000000_1_1_GYR
103301,699542,1329716,1894448,2432520,00002000000_1_1_CTR
104087,704866,1339836,1908866,2451033,00002000000_1_1_CTB
58098,393433,747853,1065467,1368087,00002000000_1_1_VRY
103192,670354,1205370,1765643,2337398,00002000000_1_2_SMG
2247,14597,26247,38447,50898,00002000000_1_2_PRS
43905,285211,512841,751217,994477,00002000000_1_2_AC1
2247,14597,26247,38447,50898,00002000000_1_2_WTF
60609,393723,707957,1037026,1372838,00002000000_1_2_CV1
47831,310719,558705,818400,1083416,00002000000_1_2_GYR
108923,707583,1272311,1863701,2467208,00002000000_1_2_CTR
109740,712890,1281854,1877678,2485712,00002000000_1_2_CTB
61207,397614,714953,1047274,1386405,00002000000_1_2_VRY
28979,612214,1181673,1778686,2274666,00002000000_1_3_SMG
631,13331,25731,38731,49531,00002000000_1_3_PRS
12336,260602,503005,757136,968260,00002000000_1_3_AC1
631,13331,25731,38731,49531,00002000000_1_3_WTF
17029,359753,694382,1045202,1336653,00002000000_1_3_CV1
13424,283596,547386,823940,1053693,00002000000_1_3_GYR
30588,646221,1247310,1877485,2401015,00002000000_1_3_CTR
30795,650581,1255726,1890153,2417215,00002000000_1_3_CTB
17197,363310,701246,1055535,1349867,00002000000_1_3_VRY
20530,578536,1136542,1745068,2270926,00002000000_1_4_SMG
447,12597,24747,37998,49447,00002000000_1_4_PRS
8740,246299,483859,742925,966798,00002000000_1_4_AC1
447,12596,24744,37993,49441,00002000000_1_4_WTF
12070,340134,668198,1025963,1335126,00002000000_1_4_CV1
